MovieID,Title,Title_Clean,Year,Genre_Count,Genres,Language,Country,Total Views,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6
2049,"Happiest Millionaire, The (1967)","Happiest Millionaire, The",1967.0,2,Comedy|Musical,English,Canada,57235,Comedy,Musical,,,,
2050,Herbie Goes Bananas (1980),Herbie Goes Bananas,1980.0,3,Adventure|Children's|Comedy,German,India,70022,Adventure,Children's,Comedy,,,
2051,Herbie Goes to Monte Carlo (1977),Herbie Goes to Monte Carlo,1977.0,3,Adventure|Children's|Comedy,Italian,Canada,29945,Adventure,Children's,Comedy,,,
2052,Hocus Pocus (1993),Hocus Pocus,1993.0,2,Children's|Comedy,Spanish,India,4381,Children's,Comedy,,,,
2053,"Honey, I Blew Up the Kid (1992)","Honey, I Blew Up the Kid",1992.0,3,Children's|Comedy|Sci-Fi,Spanish,Italy,8011,Children's,Comedy,Sci-Fi,,,
2054,"Honey, I Shrunk the Kids (1989)","Honey, I Shrunk the Kids",1989.0,5,Adventure|Children's|Comedy|Fantasy|Sci-Fi,English,UK,36308,Adventure,Children's,Comedy,Fantasy,Sci-Fi,
2055,Hot Lead and Cold Feet (1978),Hot Lead and Cold Feet,1978.0,2,Comedy|Western,German,UK,58823,Comedy,Western,,,,
2056,In Search of the Castaways (1962),In Search of the Castaways,1962.0,2,Adventure|Children's,German,UK,75412,Adventure,Children's,,,,
2057,"Incredible Journey, The (1963)","Incredible Journey, The",1963.0,2,Adventure|Children's,Italian,India,63541,Adventure,Children's,,,,
2058,"Negotiator, The (1998)","Negotiator, The",1998.0,2,Action|Thriller,German,Italy,73877,Action,Thriller,,,,
2059,"Parent Trap, The (1998)","Parent Trap, The",1998.0,2,Children's|Drama,Italian,France,81695,Children's,Drama,,,,
2060,BASEketball (1998),BASEketball,1998.0,1,Comedy,English,UK,3697,Comedy,,,,,
2061,Full Tilt Boogie (1997),Full Tilt Boogie,1997.0,1,Documentary,German,USA,39194,Documentary,,,,,
2062,"Governess, The (1998)","Governess, The",1998.0,2,Drama|Romance,English,UK,7555,Drama,Romance,,,,
2063,Seventh Heaven (Le Septième ciel) (1997),Seventh Heaven (Le Septième ciel),1997.0,2,Drama|Romance,Italian,France,6696,Drama,Romance,,,,
2064,Roger & Me (1989),Roger & Me,1989.0,2,Comedy|Documentary,Spanish,France,63385,Comedy,Documentary,,,,
2065,"Purple Rose of Cairo, The (1985)","Purple Rose of Cairo, The",1985.0,3,Comedy|Drama|Romance,English,UK,11824,Comedy,Drama,Romance,,,
2066,Out of the Past (1947),Out of the Past,1947.0,1,Film-Noir,German,UK,54802,Film-Noir,,,,,
2067,Doctor Zhivago (1965),Doctor Zhivago,1965.0,3,Drama|Romance|War,Italian,UK,86655,Drama,Romance,War,,,
2068,Fanny and Alexander (1982),Fanny and Alexander,1982.0,1,Drama,English,India,94824,Drama,,,,,
2069,"Trip to Bountiful, The (1985)","Trip to Bountiful, The",1985.0,1,Drama,English,France,82701,Drama,,,,,
2070,Tender Mercies (1983),Tender Mercies,1983.0,1,Drama,French,USA,29085,Drama,,,,,
2071,And the Band Played On (1993),And the Band Played On,1993.0,1,Drama,English,Canada,52260,Drama,,,,,
2072,"'burbs, The (1989)","'burbs, The",1989.0,1,Comedy,English,France,52593,Comedy,,,,,
2073,Fandango (1985),Fandango,1985.0,1,Comedy,French,India,52182,Comedy,,,,,
2074,"Night Porter, The (Il Portiere di notte) (1974)","Night Porter, The (Il Portiere di notte)",1974.0,1,Drama,German,USA,94583,Drama,,,,,
2075,Mephisto (1981),Mephisto,1981.0,2,Drama|War,French,France,64840,Drama,War,,,,
2076,Blue Velvet (1986),Blue Velvet,1986.0,2,Drama|Mystery,Italian,USA,98481,Drama,Mystery,,,,
2077,"Journey of Natty Gann, The (1985)","Journey of Natty Gann, The",1985.0,2,Adventure|Children's,English,France,46412,Adventure,Children's,,,,
2078,"Jungle Book, The (1967)","Jungle Book, The",1967.0,4,Animation|Children's|Comedy|Musical,German,Italy,55209,Animation,Children's,Comedy,Musical,,
2079,Kidnapped (1960),Kidnapped,1960.0,2,Children's|Drama,Italian,USA,87211,Children's,Drama,,,,
2080,Lady and the Tramp (1955),Lady and the Tramp,1955.0,5,Animation|Children's|Comedy|Musical|Romance,Spanish,Canada,61828,Animation,Children's,Comedy,Musical,Romance,
2081,"Little Mermaid, The (1989)","Little Mermaid, The",1989.0,5,Animation|Children's|Comedy|Musical|Romance,Italian,India,53269,Animation,Children's,Comedy,Musical,Romance,
2082,"Mighty Ducks, The (1992)","Mighty Ducks, The",1992.0,2,Children's|Comedy,English,USA,95031,Children's,Comedy,,,,
2083,"Muppet Christmas Carol, The (1992)","Muppet Christmas Carol, The",1992.0,2,Children's|Musical,German,France,62142,Children's,Musical,,,,
2084,Newsies (1992),Newsies,1992.0,2,Children's|Musical,Italian,USA,54084,Children's,Musical,,,,
2085,101 Dalmatians (1961),101 Dalmatians,1961.0,2,Animation|Children's,French,Italy,86124,Animation,Children's,,,,
2086,One Magic Christmas (1985),One Magic Christmas,1985.0,2,Drama|Fantasy,French,India,67905,Drama,Fantasy,,,,
2087,Peter Pan (1953),Peter Pan,1953.0,4,Animation|Children's|Fantasy|Musical,Spanish,USA,46201,Animation,Children's,Fantasy,Musical,,
2088,Popeye (1980),Popeye,1980.0,3,Adventure|Comedy|Musical,English,Italy,53013,Adventure,Comedy,Musical,,,
2089,"Rescuers Down Under, The (1990)","Rescuers Down Under, The",1990.0,2,Animation|Children's,English,UK,46059,Animation,Children's,,,,
2090,"Rescuers, The (1977)","Rescuers, The",1977.0,2,Animation|Children's,Spanish,France,76214,Animation,Children's,,,,
2091,Return from Witch Mountain (1978),Return from Witch Mountain,1978.0,2,Children's|Sci-Fi,French,Canada,15563,Children's,Sci-Fi,,,,
2092,"Return of Jafar, The (1993)","Return of Jafar, The",1993.0,3,Animation|Children's|Musical,English,India,48601,Animation,Children's,Musical,,,
2093,Return to Oz (1985),Return to Oz,1985.0,4,Adventure|Children's|Fantasy|Sci-Fi,Italian,India,94182,Adventure,Children's,Fantasy,Sci-Fi,,
2094,"Rocketeer, The (1991)","Rocketeer, The",1991.0,3,Action|Adventure|Sci-Fi,French,France,92209,Action,Adventure,Sci-Fi,,,
2095,"Shaggy D.A., The (1976)","Shaggy D.A., The",1976.0,2,Children's|Comedy,Italian,Italy,98946,Children's,Comedy,,,,
2096,Sleeping Beauty (1959),Sleeping Beauty,1959.0,3,Animation|Children's|Musical,German,Italy,36682,Animation,Children's,Musical,,,
2097,Something Wicked This Way Comes (1983),Something Wicked This Way Comes,1983.0,2,Children's|Horror,Spanish,Italy,2474,Children's,Horror,,,,
2098,Son of Flubber (1963),Son of Flubber,1963.0,2,Children's|Comedy,Spanish,Canada,55436,Children's,Comedy,,,,
2099,Song of the South (1946),Song of the South,1946.0,4,Adventure|Animation|Children's|Musical,English,USA,20575,Adventure,Animation,Children's,Musical,,
2100,Splash (1984),Splash,1984.0,3,Comedy|Fantasy|Romance,French,Canada,42321,Comedy,Fantasy,Romance,,,
2101,Squanto: A Warrior's Tale (1994),Squanto: A Warrior's Tale,1994.0,2,Adventure|Drama,Spanish,Canada,2148,Adventure,Drama,,,,
2102,Steamboat Willie (1940),Steamboat Willie,1940.0,4,Animation|Children's|Comedy|Musical,German,France,95516,Animation,Children's,Comedy,Musical,,
2103,Tall Tale (1994),Tall Tale,1994.0,2,Adventure|Children's,English,UK,15693,Adventure,Children's,,,,
2104,Tex (1982),Tex,1982.0,1,Drama,French,USA,87274,Drama,,,,,
2105,Tron (1982),Tron,1982.0,4,Action|Adventure|Fantasy|Sci-Fi,Italian,Canada,14703,Action,Adventure,Fantasy,Sci-Fi,,
2106,Swing Kids (1993),Swing Kids,1993.0,2,Drama|War,German,Canada,56593,Drama,War,,,,
2107,Halloween: H20 (1998),Halloween: H20,1998.0,2,Horror|Thriller,French,France,77494,Horror,Thriller,,,,
2108,L.A. Story (1991),L.A. Story,1991.0,2,Comedy|Romance,German,USA,50240,Comedy,Romance,,,,
2109,"Jerk, The (1979)","Jerk, The",1979.0,1,Comedy,English,India,59784,Comedy,,,,,
2110,Dead Men Don't Wear Plaid (1982),Dead Men Don't Wear Plaid,1982.0,3,Comedy|Crime|Thriller,German,India,63521,Comedy,Crime,Thriller,,,
2111,"Man with Two Brains, The (1983)","Man with Two Brains, The",1983.0,1,Comedy,Italian,UK,24875,Comedy,,,,,
2112,Grand Canyon (1991),Grand Canyon,1991.0,2,Crime|Drama,Italian,UK,38453,Crime,Drama,,,,
2113,Graveyard Shift (1990),Graveyard Shift,1990.0,2,Horror|Thriller,French,France,7574,Horror,Thriller,,,,
2114,"Outsiders, The (1983)","Outsiders, The",1983.0,1,Drama,Spanish,USA,54003,Drama,,,,,
2115,Indiana Jones and the Temple of Doom (1984),Indiana Jones and the Temple of Doom,1984.0,2,Action|Adventure,Italian,France,20180,Action,Adventure,,,,
2116,"Lord of the Rings, The (1978)","Lord of the Rings, The",1978.0,4,Adventure|Animation|Children's|Sci-Fi,French,Italy,15298,Adventure,Animation,Children's,Sci-Fi,,
2117,Nineteen Eighty-Four (1984),Nineteen Eighty-Four,1984.0,2,Drama|Sci-Fi,French,France,71853,Drama,Sci-Fi,,,,
2118,"Dead Zone, The (1983)","Dead Zone, The",1983.0,2,Horror|Thriller,English,USA,22368,Horror,Thriller,,,,
2119,Maximum Overdrive (1986),Maximum Overdrive,1986.0,1,Horror,English,France,36215,Horror,,,,,
2120,Needful Things (1993),Needful Things,1993.0,2,Drama|Horror,Spanish,USA,12398,Drama,Horror,,,,
2121,Cujo (1983),Cujo,1983.0,2,Horror|Thriller,Spanish,UK,66359,Horror,Thriller,,,,
2122,Children of the Corn (1984),Children of the Corn,1984.0,2,Horror|Thriller,English,Italy,19613,Horror,Thriller,,,,
2123,All Dogs Go to Heaven (1989),All Dogs Go to Heaven,1989.0,2,Animation|Children's,Italian,India,12882,Animation,Children's,,,,
2124,"Addams Family, The (1991)","Addams Family, The",1991.0,1,Comedy,German,Italy,56714,Comedy,,,,,
2125,Ever After: A Cinderella Story (1998),Ever After: A Cinderella Story,1998.0,2,Drama|Romance,Spanish,Canada,49463,Drama,Romance,,,,
2126,Snake Eyes (1998),Snake Eyes,1998.0,4,Action|Crime|Mystery|Thriller,English,USA,48026,Action,Crime,Mystery,Thriller,,
2127,"First Love, Last Rites (1997)","First Love, Last Rites",1997.0,2,Drama|Romance,French,Italy,42160,Drama,Romance,,,,
2128,Safe Men (1998),Safe Men,1998.0,1,Comedy,English,UK,92238,Comedy,,,,,
2129,"Saltmen of Tibet, The (1997)","Saltmen of Tibet, The",1997.0,1,Documentary,Italian,USA,18375,Documentary,,,,,
2130,Atlantic City (1980),Atlantic City,1980.0,3,Crime|Drama|Romance,German,India,55004,Crime,Drama,Romance,,,
2131,Autumn Sonata (Höstsonaten ) (1978),Autumn Sonata (Höstsonaten ),1978.0,1,Drama,English,Canada,79841,Drama,,,,,
2132,Who's Afraid of Virginia Woolf? (1966),Who's Afraid of Virginia Woolf?,1966.0,1,Drama,Italian,USA,33624,Drama,,,,,
2133,Adventures in Babysitting (1987),Adventures in Babysitting,1987.0,2,Adventure|Comedy,Spanish,USA,2245,Adventure,Comedy,,,,
2134,Weird Science (1985),Weird Science,1985.0,1,Comedy,Spanish,India,77188,Comedy,,,,,
2135,Doctor Dolittle (1967),Doctor Dolittle,1967.0,2,Adventure|Musical,French,USA,81594,Adventure,Musical,,,,
2136,"Nutty Professor, The (1963)","Nutty Professor, The",1963.0,1,Comedy,English,UK,39740,Comedy,,,,,
2137,Charlotte's Web (1973),Charlotte's Web,1973.0,2,Animation|Children's,German,Canada,76704,Animation,Children's,,,,
2138,Watership Down (1978),Watership Down,1978.0,4,Animation|Children's|Drama|Fantasy,French,UK,11666,Animation,Children's,Drama,Fantasy,,
2139,"Secret of NIMH, The (1982)","Secret of NIMH, The",1982.0,2,Animation|Children's,English,France,7018,Animation,Children's,,,,
2140,"Dark Crystal, The (1982)","Dark Crystal, The",1982.0,3,Children's|Fantasy|Sci-Fi,English,USA,91856,Children's,Fantasy,Sci-Fi,,,
2141,"American Tail, An (1986)","American Tail, An",1986.0,3,Animation|Children's|Comedy,German,Italy,61542,Animation,Children's,Comedy,,,
2142,"American Tail: Fievel Goes West, An (1991)","American Tail: Fievel Goes West, An",1991.0,3,Animation|Children's|Comedy,Italian,Canada,72043,Animation,Children's,Comedy,,,
2143,Legend (1985),Legend,1985.0,3,Adventure|Fantasy|Romance,English,India,31833,Adventure,Fantasy,Romance,,,
2144,Sixteen Candles (1984),Sixteen Candles,1984.0,1,Comedy,Italian,USA,83470,Comedy,,,,,
2145,Pretty in Pink (1986),Pretty in Pink,1986.0,3,Comedy|Drama|Romance,Italian,France,94963,Comedy,Drama,Romance,,,
2146,St. Elmo's Fire (1985),St. Elmo's Fire,1985.0,2,Drama|Romance,Spanish,India,2098,Drama,Romance,,,,
2147,"Clan of the Cave Bear, The (1986)","Clan of the Cave Bear, The",1986.0,1,Drama,French,UK,86616,Drama,,,,,
2148,House (1986),House,1986.0,2,Comedy|Horror,German,Canada,33425,Comedy,Horror,,,,
2149,House II: The Second Story (1987),House II: The Second Story,1987.0,2,Comedy|Horror,Italian,India,81698,Comedy,Horror,,,,
2150,"Gods Must Be Crazy, The (1980)","Gods Must Be Crazy, The",1980.0,1,Comedy,French,USA,89514,Comedy,,,,,
2151,"Gods Must Be Crazy II, The (1989)","Gods Must Be Crazy II, The",1989.0,1,Comedy,Spanish,India,43037,Comedy,,,,,
2152,Air Bud: Golden Receiver (1998),Air Bud: Golden Receiver,1998.0,2,Children's|Comedy,Italian,Italy,32176,Children's,Comedy,,,,
2153,"Avengers, The (1998)","Avengers, The",1998.0,2,Action|Adventure,German,Canada,93377,Action,Adventure,,,,
2154,How Stella Got Her Groove Back (1998),How Stella Got Her Groove Back,1998.0,2,Drama|Romance,English,Italy,95652,Drama,Romance,,,,
2155,"Slums of Beverly Hills, The (1998)","Slums of Beverly Hills, The",1998.0,1,Comedy,French,UK,37482,Comedy,,,,,
2156,"Best Man, The (Il Testimone dello sposo) (1997)","Best Man, The (Il Testimone dello sposo)",1997.0,2,Comedy|Drama,French,USA,45214,Comedy,Drama,,,,
2157,"Chambermaid on the Titanic, The (1998)","Chambermaid on the Titanic, The",1998.0,1,Romance,English,UK,5446,Romance,,,,,
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)","Henry: Portrait of a Serial Killer, Part 2",1996.0,2,Crime|Horror,Italian,UK,83167,Crime,Horror,,,,
2159,Henry: Portrait of a Serial Killer (1990),Henry: Portrait of a Serial Killer,1990.0,2,Crime|Horror,English,Canada,50000,Crime,Horror,,,,
2160,Rosemary's Baby (1968),Rosemary's Baby,1968.0,2,Horror|Thriller,English,USA,75438,Horror,Thriller,,,,
2161,"NeverEnding Story, The (1984)","NeverEnding Story, The",1984.0,3,Adventure|Children's|Fantasy,Italian,UK,66280,Adventure,Children's,Fantasy,,,
2162,"NeverEnding Story II: The Next Chapter, The (1990)","NeverEnding Story II: The Next Chapter, The",1990.0,3,Adventure|Children's|Fantasy,Spanish,USA,21009,Adventure,Children's,Fantasy,,,
2163,Attack of the Killer Tomatoes! (1980),Attack of the Killer Tomatoes!,1980.0,2,Comedy|Horror,German,India,76969,Comedy,Horror,,,,
2164,Surf Nazis Must Die (1987),Surf Nazis Must Die,1987.0,1,Drama,Spanish,India,55499,Drama,,,,,
2165,Your Friends and Neighbors (1998),Your Friends and Neighbors,1998.0,1,Drama,English,France,10981,Drama,,,,,
2166,Return to Paradise (1998),Return to Paradise,1998.0,2,Drama|Romance,French,Italy,83586,Drama,Romance,,,,
2167,Blade (1998),Blade,1998.0,3,Action|Adventure|Horror,English,Canada,93628,Action,Adventure,Horror,,,
2168,Dance with Me (1998),Dance with Me,1998.0,2,Drama|Romance,Spanish,Canada,60594,Drama,Romance,,,,
2169,Dead Man on Campus (1998),Dead Man on Campus,1998.0,1,Comedy,German,UK,7295,Comedy,,,,,
2170,Wrongfully Accused (1998),Wrongfully Accused,1998.0,2,Action|Comedy,Spanish,USA,69338,Action,Comedy,,,,
2171,"Next Stop, Wonderland (1998)","Next Stop, Wonderland",1998.0,3,Comedy|Drama|Romance,Italian,France,25906,Comedy,Drama,Romance,,,
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)","Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",1998.0,1,Comedy,English,Italy,77578,Comedy,,,,,
2173,"Navigator: A Mediaeval Odyssey, The (1988)","Navigator: A Mediaeval Odyssey, The",1988.0,3,Adventure|Fantasy|Sci-Fi,German,France,78737,Adventure,Fantasy,Sci-Fi,,,
2174,Beetlejuice (1988),Beetlejuice,1988.0,2,Comedy|Fantasy,Italian,Canada,10296,Comedy,Fantasy,,,,
2175,Déjà Vu (1997),Déjà Vu,1997.0,2,Drama|Romance,Italian,USA,13034,Drama,Romance,,,,
2176,Rope (1948),Rope,1948.0,1,Thriller,Italian,France,28650,Thriller,,,,,
2177,Family Plot (1976),Family Plot,1976.0,2,Comedy|Thriller,Italian,India,65502,Comedy,Thriller,,,,
2178,Frenzy (1972),Frenzy,1972.0,1,Thriller,Spanish,Canada,82020,Thriller,,,,,
2179,Topaz (1969),Topaz,1969.0,1,Thriller,French,France,77397,Thriller,,,,,
2180,Torn Curtain (1966),Torn Curtain,1966.0,1,Thriller,English,France,94374,Thriller,,,,,
2181,Marnie (1964),Marnie,1964.0,1,Thriller,French,USA,12323,Thriller,,,,,
2182,"Wrong Man, The (1956)","Wrong Man, The",1956.0,3,Drama|Film-Noir|Thriller,English,USA,74139,Drama,Film-Noir,Thriller,,,
2183,"Man Who Knew Too Much, The (1956)","Man Who Knew Too Much, The",1956.0,1,Thriller,Spanish,UK,28990,Thriller,,,,,
2184,"Trouble with Harry, The (1955)","Trouble with Harry, The",1955.0,2,Mystery|Thriller,Spanish,Italy,9944,Mystery,Thriller,,,,
2185,I Confess (1953),I Confess,1953.0,1,Thriller,French,USA,70766,Thriller,,,,,
2186,Strangers on a Train (1951),Strangers on a Train,1951.0,2,Film-Noir|Thriller,German,Canada,21752,Film-Noir,Thriller,,,,
2187,Stage Fright (1950),Stage Fright,1950.0,2,Mystery|Thriller,German,India,26735,Mystery,Thriller,,,,
2188,54 (1998),54,1998.0,1,Drama,Italian,UK,7807,Drama,,,,,
2189,I Married A Strange Person (1997),I Married A Strange Person,1997.0,1,Animation,English,UK,64516,Animation,,,,,
2190,Why Do Fools Fall In Love? (1998),Why Do Fools Fall In Love?,1998.0,1,Drama,Spanish,India,43463,Drama,,,,,
2191,"Merry War, A (1997)","Merry War, A",1997.0,1,Comedy,English,India,97271,Comedy,,,,,
2192,See the Sea (Regarde la mer) (1997),See the Sea (Regarde la mer),1997.0,1,Drama,Spanish,USA,16393,Drama,,,,,
2193,Willow (1988),Willow,1988.0,3,Action|Adventure|Fantasy,English,India,2361,Action,Adventure,Fantasy,,,
2194,"Untouchables, The (1987)","Untouchables, The",1987.0,3,Action|Crime|Drama,Italian,France,43128,Action,Crime,Drama,,,
2195,Dirty Work (1998),Dirty Work,1998.0,1,Comedy,Spanish,France,55997,Comedy,,,,,
2196,Knock Off (1998),Knock Off,1998.0,1,Action,English,France,47992,Action,,,,,
2197,Firelight (1997),Firelight,1997.0,1,Drama,English,Italy,49764,Drama,,,,,
2198,Modulations (1998),Modulations,1998.0,1,Documentary,Italian,India,6035,Documentary,,,,,
2199,Phoenix (1998),Phoenix,1998.0,2,Crime|Drama,Italian,Canada,64275,Crime,Drama,,,,
2200,Under Capricorn (1949),Under Capricorn,1949.0,1,Drama,Spanish,Canada,62903,Drama,,,,,
2201,"Paradine Case, The (1947)","Paradine Case, The",1947.0,1,Drama,Italian,USA,43226,Drama,,,,,
2202,Lifeboat (1944),Lifeboat,1944.0,3,Drama|Thriller|War,German,France,81274,Drama,Thriller,War,,,
2203,Shadow of a Doubt (1943),Shadow of a Doubt,1943.0,2,Film-Noir|Thriller,Italian,USA,77750,Film-Noir,Thriller,,,,
2204,Saboteur (1942),Saboteur,1942.0,1,Thriller,French,India,62684,Thriller,,,,,
2205,Mr. & Mrs. Smith (1941),Mr. & Mrs. Smith,1941.0,1,Comedy,French,France,84813,Comedy,,,,,
2206,Suspicion (1941),Suspicion,1941.0,2,Mystery|Thriller,Spanish,India,91052,Mystery,Thriller,,,,
2207,Jamaica Inn (1939),Jamaica Inn,1939.0,1,Drama,Spanish,USA,68702,Drama,,,,,
2208,"Lady Vanishes, The (1938)","Lady Vanishes, The",1938.0,4,Comedy|Mystery|Romance|Thriller,Italian,USA,72783,Comedy,Mystery,Romance,Thriller,,
2209,Young and Innocent (1937),Young and Innocent,1937.0,2,Crime|Thriller,Italian,UK,87349,Crime,Thriller,,,,
2210,Sabotage (1936),Sabotage,1936.0,1,Thriller,English,India,7970,Thriller,,,,,
2211,Secret Agent (1936),Secret Agent,1936.0,1,Thriller,German,India,36311,Thriller,,,,,
2212,"Man Who Knew Too Much, The (1934)","Man Who Knew Too Much, The",1934.0,1,Thriller,English,France,55437,Thriller,,,,,
2213,Waltzes from Vienna (1933),Waltzes from Vienna,1933.0,2,Comedy|Musical,Spanish,Italy,71501,Comedy,Musical,,,,
2214,Number Seventeen (1932),Number Seventeen,1932.0,1,Thriller,German,Canada,83614,Thriller,,,,,
2215,Rich and Strange (1932),Rich and Strange,1932.0,2,Comedy|Romance,Spanish,France,95467,Comedy,Romance,,,,
2216,"Skin Game, The (1931)","Skin Game, The",1931.0,1,Drama,Spanish,France,85142,Drama,,,,,
2217,Elstree Calling (1930),Elstree Calling,1930.0,2,Comedy|Musical,German,France,68920,Comedy,Musical,,,,
2218,Juno and Paycock (1930),Juno and Paycock,1930.0,1,Drama,English,India,82031,Drama,,,,,
2219,Murder! (1930),Murder!,1930.0,2,Mystery|Thriller,Italian,Italy,46621,Mystery,Thriller,,,,
2220,"Manxman, The (1929)","Manxman, The",1929.0,1,Drama,English,Italy,32504,Drama,,,,,
2221,Blackmail (1929),Blackmail,1929.0,1,Thriller,Spanish,France,67893,Thriller,,,,,
2222,Champagne (1928),Champagne,1928.0,1,Comedy,German,USA,91837,Comedy,,,,,
2223,"Farmer's Wife, The (1928)","Farmer's Wife, The",1928.0,1,Comedy,German,UK,66019,Comedy,,,,,
2224,Downhill (1927),Downhill,1927.0,1,Drama,German,UK,31765,Drama,,,,,
2225,Easy Virtue (1927),Easy Virtue,1927.0,1,Drama,Spanish,UK,11412,Drama,,,,,
2226,"Ring, The (1927)","Ring, The",1927.0,1,Drama,German,USA,8010,Drama,,,,,
2227,"Lodger, The (1926)","Lodger, The",1926.0,1,Thriller,Spanish,USA,75444,Thriller,,,,,
2228,"Mountain Eagle, The (1926)","Mountain Eagle, The",1926.0,1,Drama,German,Italy,23643,Drama,,,,,
2229,"Pleasure Garden, The (1925)","Pleasure Garden, The",1925.0,1,Drama,French,UK,86301,Drama,,,,,
